created_date,text,tweet_url,from_user_id,from_user_name,is_mention,to_user_id,to_user_screen_name,tweet_id,tweet_type
2022-12-02T09:10:23.000Z,RT @bharianmy: Saksikan secara langsung Pengumuman Kabinet oleh Perdana Menteri Datuk Seri Anwar Ibrahim jam 5 petang ini di https://t.co/l…,https://twitter.com/amirulvilla/status/1598605486018146305,63070483,bharianmy,FALSE,179011967,amirulvilla,1.60E+18,retweeted
2022-12-02T09:10:23.000Z,"RT @azrulazimi: Beza antara hak kebebasan bersuara dengan fitnah, contoh:

1. ""Amende lah Anwar ni, acah nak buat subsidi bersasar. Bangang…",https://twitter.com/fateh_zakaria/status/1598605485334487040,186041957,azrulazimi,FALSE,2921503170,fateh_zakaria,1.60E+18,retweeted
2022-12-02T09:10:20.000Z,RT @MelayuKeris32: BANGKAI Teroris Nazi Zionis OMPUTIH-Ejen CIA/Mossad/DAP - punya HINA/GERTAK akan DS Najib &amp; bangsa Pribumi ISLAM/MELAYU…,https://twitter.com/MelayuKeris32/status/1598605474567430144,1.50E+18,MelayuKeris32,TRUE,1.50E+18,MelayuKeris32,1.60E+18,retweeted
2022-12-02T09:10:18.000Z,tp emang serem anjir thread nya😭 kelemahan w nnton horror nya kimo sama joko anwar si😭🤌🏽,https://twitter.com/elphinephrine/status/1598605460252241920,1.13E+18,elphinephrine,FALSE,1.13E+18,elphinephrine,1.60E+18,replied_to
2022-12-02T09:10:17.000Z,"RT @lady_bugg11: Yiddin 8 hari - Cemerlang
Anwar 7 hari - Gagal

Dalam Kepala Hotak puak lebai sekarang ni bukan pikir nak bantu rakyat dah…",https://twitter.com/AAljamalullail/status/1598605461817012224,1.24E+18,lady_bugg11,FALSE,9.91E+17,AAljamalullail,1.60E+18,retweeted
2022-12-02T09:10:15.000Z,"RT @adzman86: Sifir paling cerdik:

Mahiaddin 9 hari = PAS dalam Kabinet = Berjaya

Ismail 9 hari = PAS dalam Kabinet = Berjaya

Anwar 7 ha…",https://twitter.com/Xxamoiixx/status/1598605454200143872,616323964,adzman86,FALSE,1939704769,Xxamoiixx,1.60E+18,retweeted
2022-12-02T09:10:14.000Z,RT @bharianmy: Saksikan secara langsung Pengumuman Kabinet oleh Perdana Menteri Datuk Seri Anwar Ibrahim jam 5 petang ini di https://t.co/l…,https://twitter.com/theAnwariah/status/1598605448336539648,63070483,bharianmy,FALSE,441418003,theAnwariah,1.60E+18,retweeted
2022-12-02T09:10:13.000Z,RT @bharianmy: Saksikan secara langsung Pengumuman Kabinet oleh Perdana Menteri Datuk Seri Anwar Ibrahim jam 5 petang ini di https://t.co/l…,https://twitter.com/abcdefsiakap/status/1598605445031399425,63070483,bharianmy,FALSE,1.04E+18,abcdefsiakap,1.60E+18,retweeted
2022-12-02T09:10:12.000Z,"RT @RavinP_69: Prime Minister @anwaribrahim asking reporters if we are ‘okay’ with his #Toyota Camry car.

Anwar said he was able to cancel…",https://twitter.com/nhsnxxx/status/1598605443240448004,8.77E+17,RavinP_69,FALSE,708670939,nhsnxxx,1.60E+18,retweeted
2022-12-02T09:10:11.000Z,"RT @lady_bugg11: Yiddin 8 hari - Cemerlang
Anwar 7 hari - Gagal

Dalam Kepala Hotak puak lebai sekarang ni bukan pikir nak bantu rakyat dah…",https://twitter.com/aimanjai_/status/1598605435128668161,1.24E+18,lady_bugg11,FALSE,633678532,aimanjai_,1.60E+18,retweeted
2022-12-02T09:10:11.000Z,"RT @NewsBFM: Anwar Ibrahim was spotted entering the Prime Minister’s Office in Putrajaya at 4.29pm. 

He is expected to announce the Cabine…",https://twitter.com/orenlogi/status/1598605434960904192,296694466,NewsBFM,FALSE,449813201,orenlogi,1.60E+18,retweeted
